0.00351944 0.971638 -0.241564 -0.968356 0.244607 -0.00328157 -0.00304334 0.461946 0.433422 0.470481 0.431284 -0.932428 -0.864706
0.00358427 0.971668 -0.241536 -0.968326 0.244635 -0.00334203 -0.0030994 0.461868 0.433442 0.47056 0.431263 -0.932428 -0.864705
0.00364911 0.971698 -0.241508 -0.968295 0.244663 -0.00340248 -0.00315547 0.46179 0.433461 0.470639 0.431243 -0.932429 -0.864704
0.00371395 0.971727 -0.24148 -0.968265 0.244691 -0.00346294 -0.00321153 0.461712 0.43348 0.470718 0.431223 -0.93243 -0.864703
0.00377879 0.971757 -0.241452 -0.968234 0.244719 -0.0035234 -0.0032676 0.461634 0.433499 0.470797 0.431203 -0.932431 -0.864702
0.00384362 0.971787 -0.241423 -0.968203 0.244747 -0.00358385 -0.00332366 0.461555 0.433519 0.470876 0.431183 -0.932431 -0.864701
0.00390846 0.971817 -0.241395 -0.968173 0.244775 -0.00364431 -0.00337973 0.461477 0.433538 0.470955 0.431162 -0.932432 -0.8647
0.0039733 0.971847 -0.241367 -0.968142 0.244803 -0.00370477 -0.00343579 0.461399 0.433557 0.471034 0.431142 -0.932433 -0.864699
0.00403813 0.971877 -0.241339 -0.968112 0.244831 -0.00376522 -0.00349186 0.461321 0.433576 0.471113 0.431122 -0.932434 -0.864698
0.00410297 0.971907 -0.241311 -0.968081 0.244859 -0.00382568 -0.00354792 0.461243 0.433595 0.471192 0.431102 -0.932435 -0.864697
0.00416781 0.971937 -0.241283 -0.968051 0.244887 -0.00388613 -0.00360398 0.461164 0.433614 0.471271 0.431081 -0.932436 -0.864696
0.00423264 0.971967 -0.241255 -0.96802 0.244915 -0.00394659 -0.00366005 0.461086 0.433634 0.47135 0.431061 -0.932437 -0.864695
0.00429748 0.971997 -0.241227 -0.96799 0.244943 -0.00400705 -0.00371611 0.461008 0.433653 0.471429 0.431041 -0.932438 -0.864693
0.00436232 0.972027 -0.241199 -0.967959 0.244971 -0.0040675 -0.00377218 0.46093 0.433672 0.471509 0.43102 -0.932438 -0.864692
0.00442715 0.972056 -0.24117 -0.967928 0.244999 -0.00412796 -0.00382824 0.460852 0.433691 0.471588 0.431 -0.932439 -0.864691
0.00449199 0.972086 -0.241142 -0.967898 0.245027 -0.00418841 -0.0038843 0.460774 0.43371 0.471667 0.43098 -0.93244 -0.86469
0.00455683 0.972116 -0.241114 -0.967867 0.245055 -0.00424887 -0.00394037 0.460695 0.433729 0.471746 0.43096 -0.932441 -0.864689
0.00462166 0.972146 -0.241086 -0.967837 0.245082 -0.00430933 -0.00399643 0.460617 0.433748 0.471825 0.430939 -0.932442 -0.864688
0.0046865 0.972176 -0.241058 -0.967806 0.24511 -0.00436978 -0.00405249 0.460539 0.433767 0.471904 0.430919 -0.932443 -0.864686
0.00475134 0.972206 -0.24103 -0.967776 0.245138 -0.00443024 -0.00410856 0.460461 0.433786 0.471983 0.430899 -0.932444 -0.864685
0.00481617 0.972236 -0.241002 -0.967745 0.245166 -0.00449069 -0.00416462 0.460383 0.433806 0.472062 0.430878 -0.932445 -0.864684
0.00488101 0.972265 -0.240974 -0.967714 0.245194 -0.00455115 -0.00422068 0.460305 0.433825 0.472141 0.430858 -0.932446 -0.864682
0.00494584 0.972295 -0.240945 -0.967684 0.245222 -0.00461161 -0.00427674 0.460227 0.433844 0.47222 0.430838 -0.932447 -0.864681
0.00501068 0.972325 -0.240917 -0.967653 0.24525 -0.00467206 -0.00433281 0.460149 0.433863 0.4723 0.430817 -0.932448 -0.86468
0.00507552 0.972355 -0.240889 -0.967622 0.245278 -0.00473252 -0.00438887 0.460071 0.433882 0.472379 0.430797 -0.932449 -0.864678
0.00514035 0.972385 -0.240861 -0.967592 0.245306 -0.00479298 -0.00444493 0.459993 0.433901 0.472458 0.430776 -0.93245 -0.864677
0.00520519 0.972415 -0.240833 -0.967561 0.245334 -0.00485343 -0.00450099 0.459914 0.43392 0.472537 0.430756 -0.932452 -0.864676
0.00527002 0.972444 -0.240805 -0.967531 0.245362 -0.00491389 -0.00455705 0.459836 0.433939 0.472616 0.430736 -0.932453 -0.864674
0.00533486 0.972474 -0.240777 -0.9675 0.24539 -0.00497434 -0.00461312 0.459758 0.433958 0.472695 0.430715 -0.932454 -0.864673
0.00539969 0.972504 -0.240749 -0.967469 0.245418 -0.0050348 -0.00466918 0.45968 0.433977 0.472775 0.430695 -0.932455 -0.864671
0.00546453 0.972534 -0.24072 -0.967439 0.245446 -0.00509526 -0.00472524 0.459602 0.433996 0.472854 0.430674 -0.932456 -0.86467
0.00552937 0.972564 -0.240692 -0.967408 0.245474 -0.00515571 -0.0047813 0.459524 0.434015 0.472933 0.430654 -0.932457 -0.864669
0.0055942 0.972593 -0.240664 -0.967377 0.245501 -0.00521617 -0.00483736 0.459446 0.434034 0.473012 0.430633 -0.932458 -0.864667
0.00565904 0.972623 -0.240636 -0.967347 0.245529 -0.00527663 -0.00489342 0.459368 0.434053 0.473091 0.430613 -0.93246 -0.864666
0.00572387 0.972653 -0.240608 -0.967316 0.245557 -0.00533708 -0.00494948 0.45929 0.434072 0.473171 0.430592 -0.932461 -0.864664
0.00578871 0.972683 -0.24058 -0.967285 0.245585 -0.00539754 -0.00500554 0.459212 0.434091 0.47325 0.430572 -0.932462 -0.864663
0.00585354 0.972713 -0.240552 -0.967255 0.245613 -0.005458 -0.0050616 0.459134 0.434109 0.473329 0.430552 -0.932463 -0.864661
0.00591838 0.972742 -0.240523 -0.967224 0.245641 -0.00551845 -0.00511767 0.459056 0.434128 0.473408 0.430531 -0.932465 -0.864659
0.00598321 0.972772 -0.240495 -0.967193 0.245669 -0.00557891 -0.00517373 0.458978 0.434147 0.473488 0.43051 -0.932466 -0.864658
0.00604805 0.972802 -0.240467 -0.967163 0.245697 -0.00563936 -0.00522979 0.4589 0.434166 0.473567 0.43049 -0.932467 -0.864656
0.00611288 0.972832 -0.240439 -0.967132 0.245725 -0.00569982 -0.00528585 0.458822 0.434185 0.473646 0.430469 -0.932468 -0.864655
0.00617772 0.972861 -0.240411 -0.967101 0.245753 -0.00576028 -0.0053419 0.458744 0.434204 0.473725 0.430449 -0.93247 -0.864653
0.00624255 0.972891 -0.240383 -0.96707 0.245781 -0.00582073 -0.00539796 0.458666 0.434223 0.473805 0.430428 -0.932471 -0.864651
0.00630739 0.972921 -0.240354 -0.96704 0.245808 -0.00588119 -0.00545402 0.458588 0.434242 0.473884 0.430408 -0.932472 -0.86465
0.00637222 0.972951 -0.240326 -0.967009 0.245836 -0.00594165 -0.00551008 0.45851 0.434261 0.473963 0.430387 -0.932474 -0.864648
0.00643706 0.97298 -0.240298 -0.966978 0.245864 -0.0060021 -0.00556614 0.458433 0.43428 0.474042 0.430367 -0.932475 -0.864646
0.00650189 0.97301 -0.24027 -0.966947 0.245892 -0.00606256 -0.0056222 0.458355 0.434298 0.474122 0.430346 -0.932476 -0.864645
0.00656672 0.97304 -0.240242 -0.966917 0.24592 -0.00612302 -0.00567826 0.458277 0.434317 0.474201 0.430326 -0.932478 -0.864643
0.00663156 0.973069 -0.240214 -0.966886 0.245948 -0.00618347 -0.00573432 0.458199 0.434336 0.47428 0.430305 -0.932479 -0.864641
0.00669639 0.973099 -0.240186 -0.966855 0.245976 -0.00624393 -0.00579038 0.458121 0.434355 0.47436 0.430284 -0.932481 -0.864639
0.00676123 0.973129 -0.240157 -0.966824 0.246004 -0.00630439 -0.00584643 0.458043 0.434374 0.474439 0.430264 -0.932482 -0.864637
0.00682606 0.973159 -0.240129 -0.966794 0.246032 -0.00636484 -0.00590249 0.457965 0.434393 0.474518 0.430243 -0.932483 -0.864636
0.00689089 0.973188 -0.240101 -0.966763 0.24606 -0.0064253 -0.00595855 0.457887 0.434411 0.474598 0.430222 -0.932485 -0.864634
0.00695573 0.973218 -0.240073 -0.966732 0.246087 -0.00648576 -0.00601461 0.457809 0.43443 0.474677 0.430202 -0.932486 -0.864632
0.00702056 0.973248 -0.240045 -0.966701 0.246115 -0.00654621 -0.00607066 0.457731 0.434449 0.474756 0.430181 -0.932488 -0.86463
0.0070854 0.973277 -0.240017 -0.966671 0.246143 -0.00660667 -0.00612672 0.457654 0.434468 0.474836 0.430161 -0.932489 -0.864628
0.00715023 0.973307 -0.239988 -0.96664 0.246171 -0.00666713 -0.00618278 0.457576 0.434486 0.474915 0.43014 -0.932491 -0.864626
0.00721506 0.973337 -0.23996 -0.966609 0.246199 -0.00672758 -0.00623883 0.457498 0.434505 0.474994 0.430119 -0.932492 -0.864624
0.0072799 0.973366 -0.239932 -0.966578 0.246227 -0.00678804 -0.00629489 0.45742 0.434524 0.475074 0.430099 -0.932494 -0.864622
0.00734473 0.973396 -0.239904 -0.966547 0.246255 -0.0068485 -0.00635095 0.457342 0.434543 0.475153 0.430078 -0.932495 -0.864621
0.00740956 0.973426 -0.239876 -0.966517 0.246283 -0.00690895 -0.006407 0.457264 0.434561 0.475233 0.430057 -0.932497 -0.864619
0.0074744 0.973455 -0.239848 -0.966486 0.246311 -0.00696941 -0.00646306 0.457187 0.43458 0.475312 0.430036 -0.932499 -0.864617
0.00753923 0.973485 -0.239819 -0.966455 0.246338 -0.00702987 -0.00651912 0.457109 0.434599 0.475391 0.430016 -0.9325 -0.864615
0.00760406 0.973514 -0.239791 -0.966424 0.246366 -0.00709032 -0.00657517 0.457031 0.434618 0.475471 0.429995 -0.932502 -0.864613
0.0076689 0.973544 -0.239763 -0.966393 0.246394 -0.00715078 -0.00663123 0.456953 0.434636 0.47555 0.429974 -0.932503 -0.864611
0.00773373 0.973574 -0.239735 -0.966362 0.246422 -0.00721124 -0.00668728 0.456875 0.434655 0.47563 0.429953 -0.932505 -0.864608
0.00779856 0.973603 -0.239707 -0.966332 0.24645 -0.00727169 -0.00674334 0.456798 0.434674 0.475709 0.429933 -0.932507 -0.864606
0.00786339 0.973633 -0.239678 -0.966301 0.246478 -0.00733215 -0.00679939 0.45672 0.434692 0.475788 0.429912 -0.932508 -0.864604
0.00792823 0.973663 -0.23965 -0.96627 0.246506 -0.00739261 -0.00685544 0.456642 0.434711 0.475868 0.429891 -0.93251 -0.864602
0.00799306 0.973692 -0.239622 -0.966239 0.246534 -0.00745306 -0.0069115 0.456564 0.43473 0.475947 0.42987 -0.932512 -0.8646
0.00805789 0.973722 -0.239594 -0.966208 0.246561 -0.00751352 -0.00696755 0.456486 0.434748 0.476027 0.42985 -0.932513 -0.864598
0.00812272 0.973751 -0.239566 -0.966177 0.246589 -0.00757398 -0.00702361 0.456409 0.434767 0.476106 0.429829 -0.932515 -0.864596
0.00818755 0.973781 -0.239538 -0.966147 0.246617 -0.00763443 -0.00707966 0.456331 0.434786 0.476186 0.429808 -0.932517 -0.864594
0.00825239 0.973811 -0.239509 -0.966116 0.246645 -0.00769489 -0.00713571 0.456253 0.434804 0.476265 0.429787 -0.932518 -0.864591
0.00831722 0.97384 -0.239481 -0.966085 0.246673 -0.00775535 -0.00719177 0.456175 0.434823 0.476345 0.429766 -0.93252 -0.864589
0.00838205 0.97387 -0.239453 -0.966054 0.246701 -0.00781581 -0.00724782 0.456098 0.434841 0.476424 0.429746 -0.932522 -0.864587
0.00844688 0.973899 -0.239425 -0.966023 0.246729 -0.00787626 -0.00730387 0.45602 0.43486 0.476504 0.429725 -0.932524 -0.864585
0.00851171 0.973929 -0.239397 -0.965992 0.246756 -0.00793672 -0.00735992 0.455942 0.434879 0.476583 0.429704 -0.932526 -0.864582
0.00857654 0.973958 -0.239368 -0.965961 0.246784 -0.00799718 -0.00741598 0.455865 0.434897 0.476663 0.429683 -0.932527 -0.86458
0.00864138 0.973988 -0.23934 -0.96593 0.246812 -0.00805763 -0.00747203 0.455787 0.434916 0.476742 0.429662 -0.932529 -0.864578
0.00870621 0.974017 -0.239312 -0.965899 0.24684 -0.00811809 -0.00752808 0.455709 0.434934 0.476822 0.429641 -0.932531 -0.864576
